query_id,pregunta,respuesta_ciega,texto_clave_esperado,hit_ciego,duracion_segundos
Q11,¿Cuál es el CCL mínimo para Escenario I en instituciones de entre 13 y 24 meses de operación?,"El CCL (Coeficiente de Capital de Nivel 1) mínimo para el Escenario I en instituciones bancarias que tienen entre 13 y 24 meses de operación es del 4%. Este requerimiento es parte de las regulaciones establecidas para asegurar la solidez y estabilidad del sistema financiero. Sin embargo, es importante verificar la normativa específica vigente en el país o región correspondiente, ya que puede haber variaciones o actualizaciones en las regulaciones.","Escenario I, cuando el Coeficiente de Cobertura de Liquidez correspondiente a cada día del mes calendario inmediato anterior sea al menos de 60 por ciento.",0,1.631
Q12,¿Qué medida debe tomar una institución en Escenario III respecto a sus operaciones?,"En el contexto de regulación financiera bancaria, el ""Escenario III"" generalmente se refiere a un entorno de estrés financiero o crisis económica. En este tipo de escenario, una institución financiera debe tomar varias medidas para asegurar su estabilidad y cumplir con las regulaciones. Algunas de las medidas clave incluyen:

1. **Fortalecimiento de la Liquidez**: Aumentar las reservas de liquidez para hacer frente a posibles retiros masivos de depósitos y asegurar que puede cumplir con sus obligaciones a corto plazo.

2. **Revisión de la Cartera de Créditos**: Evaluar la calidad de los activos y realizar provisiones adecuadas para pérdidas crediticias, especialmente en sectores más vulnerables.

3. **Reducción de Riesgos**: Limitar la exposición a activos de alto riesgo y ajustar la estrategia de inversión para priorizar la seguridad y la estabilidad.

4. **Cumplimiento de Requisitos Regulatorios**: Asegurarse de que se cumplen todos los requisitos de capital y liquidez establecidos por las autoridades regulatorias, como Basilea III.

5. **Comunicación Transparente**: Mantener una comunicación clara y transparente con los reguladores, inversores y clientes para gestionar la confianza y la reputación de la institución.

6. **Plan de Contingencia**: Desarrollar y activar planes de contingencia para abordar situaciones de crisis, incluyendo la posibilidad de reestructuración o búsqueda de apoyo financiero.

Estas medidas son fundamentales para mitigar riesgos y asegurar la sostenibilidad de la institución en un entorno adverso.","Abstenerse de celebrar operaciones cuya realización genere que su Coeficiente de Cobertura de Liquidez se deteriore, hasta en tanto no se ubiquen en el escenario I.",0,3.4679
Q13,¿Qué restricciones de dividendos aplican en el Escenario IV de CCL?,"En el contexto de la regulación financiera bancaria, el Escenario IV de CCL (Capital Conservation Buffer o Mecanismo de Conservación de Capital) se refiere a un marco regulatorio que establece restricciones sobre la distribución de dividendos por parte de las entidades bancarias. En este escenario, las restricciones de dividendos se aplican cuando el capital de la entidad se encuentra por debajo de ciertos niveles mínimos requeridos.

Específicamente, las restricciones pueden incluir:

1. **Limitación en el pago de dividendos**: Las entidades pueden estar prohibidas de pagar dividendos si su capital regulatorio cae por debajo del nivel mínimo requerido, que incluye el capital de conservación.

2. **Requerimientos de capital**: Las entidades deben mantener un nivel de capital que supere el mínimo regulatorio, y si no lo hacen, se les puede restringir la capacidad de distribuir utilidades.

3. **Plan de recuperación**: En algunos casos, las entidades pueden necesitar presentar un plan de recuperación que detalle cómo planean restaurar su capital antes de poder reanudar el pago de dividendos.

Estas restricciones están diseñadas para asegurar que las entidades mantengan suficiente capital para absorber pérdidas y seguir operando de manera segura, protegiendo así la estabilidad del sistema financiero en su conjunto.","Suspender el pago de dividendos, así como cualquier mecanismo o acto que implique una transferencia de beneficios patrimoniales, en tanto no se ubique en el escenario I.",0,3.085
Q14,¿Cómo deben valuarse los títulos conservados a vencimiento para el CCL?,"Los títulos conservados a vencimiento, en el contexto del CCL (Contado con Liquidación), deben valuarse al costo amortizado. Esto implica que se deben registrar al precio de adquisición, ajustado por los intereses devengados y menos cualquier deterioro en el valor. El costo amortizado se calcula considerando el valor nominal del título, los intereses que se recibirán y el tiempo restante hasta el vencimiento. Esta metodología asegura que los títulos reflejen su valor real en el balance de la entidad, alineándose con las normativas contables y regulatorias aplicables.",Las Instituciones deberán valuar los títulos conservados a vencimiento a su valor de mercado.,0,2.1807
Q15,¿Qué criterio aplica si una misma operación tiene más de un factor de salida en el Anexo 2?,"En el contexto de la regulación financiera bancaria, específicamente en relación con el Anexo 2 de la normativa que regula las operaciones y su clasificación, si una misma operación tiene más de un factor de salida, se debe aplicar el criterio de jerarquía o prelación. Esto implica que se debe identificar cuál de los factores de salida es el más relevante o significativo para la operación en cuestión.

Generalmente, se prioriza el factor que tenga un mayor impacto en la evaluación del riesgo o en la clasificación de la operación. Si no se puede determinar un factor predominante, se puede optar por aplicar un enfoque proporcional, considerando la relevancia de cada factor en el contexto de la operación.

Es importante consultar la normativa específica aplicable, ya que puede haber directrices concretas sobre cómo proceder en estos casos.","En caso de que, de conformidad con lo previsto por el Anexo 2 de las presentes disposiciones, a una misma operación le corresponda más de un factor de salida, la Institución deberá utilizar el factor de salida más alto.",0,2.4054
Q16,¿Cómo se determina la fecha de vencimiento para los flujos de entrada de efectivo?,"La fecha de vencimiento para los flujos de entrada de efectivo en el contexto de la regulación financiera bancaria se determina generalmente en función de varios factores, que incluyen:

1. **Tipo de Instrumento Financiero**: Dependiendo de si se trata de préstamos, bonos, depósitos u otros instrumentos, la fecha de vencimiento puede estar estipulada en el contrato o acuerdo correspondiente.

2. **Condiciones Contractuales**: Los términos específicos del contrato, como la duración del préstamo o el plazo de un depósito a plazo fijo, establecen cuándo se espera que se realicen los pagos.

3. **Regulaciones y Normativas**: Las regulaciones financieras pueden exigir que ciertos flujos de efectivo se reconozcan en fechas específicas, lo que puede influir en la determinación de la fecha de vencimiento.

4. **Ciclo de Pago**: En algunos casos, los flujos de efectivo pueden estar sujetos a ciclos de pago regulares (mensuales, trimestrales, anuales), lo que también afecta la fecha de vencimiento.

5. **Condiciones del Mercado**: Factores externos, como cambios en las tasas de interés o condiciones económicas, pueden influir en la renegociación de términos y, por ende, en la fecha de vencimiento.

6. **Amortización**: En el caso de préstamos, la estructura de amortización (si es a capital e intereses, solo intereses, etc.) también determina cuándo se recibirán los flujos de efectivo.

En resumen, la fecha de vencimiento para los flujos de entrada de efectivo se establece a partir de una combinación de factores contractuales, regulatorios y de mercado.","Para determinar el plazo de las operaciones a que hace referencia la fracción I del presente artículo, las Instituciones deberán tomar como fecha de vencimiento la última fecha en que contractualmente podrían exigir su pago.",0,6.2458
Q17,¿Qué medida adicional se aplica a las Instituciones que se ubiquen en el escenario V de CCL?,"En el contexto de la regulación financiera bancaria, el escenario V de CCL (Condiciones de Capital y Liquidez) se refiere a un marco específico que puede implicar condiciones más estrictas para las instituciones financieras. Aunque no tengo acceso a información específica sobre el escenario V de CCL, en general, las medidas adicionales que se aplican a las instituciones en escenarios de mayor riesgo suelen incluir:

1. **Requerimientos de capital más altos**: Las instituciones pueden estar obligadas a mantener un nivel de capital adicional para absorber pérdidas potenciales.

2. **Pruebas de estrés más rigurosas**: Se pueden requerir simulaciones más exhaustivas para evaluar la resiliencia de la institución ante condiciones adversas del mercado.

3. **Limitaciones en la distribución de dividendos**: Puede haber restricciones sobre la capacidad de la institución para pagar dividendos a los accionistas o realizar recompras de acciones.

4. **Monitoreo y supervisión más intensivos**: Las autoridades reguladoras pueden aumentar la frecuencia y profundidad de la supervisión sobre estas instituciones.

5. **Planes de recuperación y resolución**: Se puede exigir que las instituciones desarrollen y mantengan planes detallados para la recuperación en caso de crisis.

Es importante consultar la normativa específica y las directrices emitidas por las autoridades regulatorias pertinentes para obtener información precisa sobre las medidas aplicables en el escenario V de CCL.","En el escenario V, además de las medidas aplicables a las Instituciones que se ubiquen en el escenario IV, la suspensión del pago de dividendos, así como de cualquier mecanismo o acto que implique una transferencia de beneficios patrimoniales, en tanto no se dé cabal cumplimiento al Plan de Restauración de Liquidez.",0,3.1563
Q18,¿Cuál es la restricción al incluir activos líquidos de entidades extranjeras en el cálculo consolidado?,"La restricción al incluir activos líquidos de entidades extranjeras en el cálculo consolidado se basa principalmente en la necesidad de garantizar la calidad y la liquidez de esos activos. En muchos marcos regulatorios, como Basilea III, se establece que los activos líquidos deben ser de alta calidad y fácilmente convertibles en efectivo sin una pérdida significativa de valor. 

Además, los activos líquidos de entidades extranjeras pueden estar sujetos a riesgos adicionales, como el riesgo de cambio y la falta de acceso a mercados locales, lo que puede afectar su liquidez en situaciones de estrés. Por lo tanto, las regulaciones suelen limitar la proporción de activos líquidos extranjeros que pueden ser considerados en el cálculo de los requisitos de liquidez, para asegurar que las entidades mantengan un nivel adecuado de activos líquidos que sean fácilmente accesibles y que cumplan con los estándares de calidad requeridos. 

En resumen, la restricción se centra en la calidad, la liquidez y el riesgo asociado a los activos líquidos de entidades extranjeras.",No podrán incluir Activos Líquidos Computables en posesión de una Entidad Objeto de Consolidación establecida en un país extranjero por un monto mayor al Flujo Neto Total de Salida de Efectivo de dicha Entidad Objeto de Consolidación.,0,3.351
Q19,¿Cómo debe considerarse la cartera de crédito para el cálculo del CFEN?,"La cartera de crédito debe considerarse en el cálculo del Capital de Fondo Efectivo Neto (CFEN) de acuerdo con las normativas y regulaciones establecidas por las autoridades financieras pertinentes, como el Banco Central o la Superintendencia de Bancos en cada país. Generalmente, se deben tener en cuenta los siguientes aspectos:

1. **Clasificación de la Cartera**: La cartera de crédito se clasifica en diferentes categorías según el riesgo asociado (por ejemplo, créditos normales, en mora, reestructurados, etc.). Esta clasificación afecta el cálculo de las provisiones necesarias y, por ende, el capital requerido.

2. **Provisión para Riesgos**: Se deben calcular las provisiones para pérdidas crediticias, que son reservas que las entidades deben mantener para cubrir posibles impagos. Estas provisiones se restan de la cartera de crédito al calcular el CFEN.

3. **Riesgo de Crédito**: Se debe evaluar el riesgo de crédito asociado a la cartera, que puede influir en el requerimiento de capital. Las entidades deben mantener un capital mínimo en relación con el riesgo ponderado de sus activos, incluyendo la cartera de crédito.

4. **Normativa Local**: Es fundamental seguir las directrices específicas de la regulación local, que pueden establecer coeficientes y metodologías específicas para el cálculo del CFEN en función de la cartera de crédito.

En resumen, la cartera de crédito se considera en el cálculo del CFEN a través de su clasificación, las provisiones requeridas y el riesgo asociado, siguiendo las normativas regulatorias aplicables.",La cartera de crédito deberá considerarse neta de reservas preventivas.,0,3.9708
Q20,¿Cómo se tratan las operaciones fecha valor en el CFEN?,"En el contexto del CFEN (Centro de Finanzas y Economía Nacional) en algunos países, las operaciones de fecha valor se refieren a transacciones financieras que se registran en una fecha diferente a la fecha en que se efectúa el pago o la liquidación. Estas operaciones son comunes en el ámbito bancario y financiero, ya que permiten a las instituciones gestionar su liquidez y sus posiciones de manera más eficiente.

En general, las operaciones de fecha valor se tratan de la siguiente manera:

1. **Registro Contable**: Se registran en los libros contables de la entidad en la fecha en que se efectúa la transacción, pero el efecto en la cuenta de resultados o en el balance se reconoce en la fecha valor acordada.

2. **Cálculo de Intereses**: Si la operación implica el pago de intereses, estos se calculan desde la fecha valor hasta la fecha de liquidación efectiva.

3. **Liquidación**: La liquidación de la operación se realiza en la fecha valor, lo que significa que los fondos se transfieren y se contabilizan en esa fecha, independientemente de cuándo se haya realizado la transacción.

4. **Regulación y Normativa**: Las entidades deben cumplir con las normativas locales e internacionales que regulan el tratamiento de estas operaciones, asegurando la transparencia y la correcta gestión del riesgo.

5. **Informes Financieros**: En los informes financieros, las operaciones de fecha valor deben ser claramente identificadas para reflejar su impacto en la situación financiera de la entidad.

Es importante que cada institución tenga políticas claras sobre cómo manejar estas operaciones para garantizar la consistencia y el cumplimiento normativo.","Las operaciones fecha valor se consideran como si estas ya hubieran sido liquidadas, es decir, los activos a recibir por operaciones fecha valor tendrán el tratamiento como si ya se encontraran en la tenencia de la Institución y los activos a entregar como si ya se hubieran entregado.",0,3.8524
Q21,¿Cómo se calcula el plazo de las operaciones para el CFEN?,"El plazo de las operaciones para el Certificado de Depósito a Plazo (CFEN) se calcula considerando la duración del depósito, que generalmente se establece en un período específico acordado entre el banco y el cliente. Este plazo puede variar dependiendo de la normativa del país y de las políticas internas de la entidad financiera. 

En términos generales, el cálculo del plazo se realiza de la siguiente manera:

1. **Fecha de inicio**: Se toma la fecha en la que se realiza el depósito.
2. **Fecha de vencimiento**: Se determina la fecha en la que el depósito alcanzará su vencimiento, que puede ser de días, meses o años, según lo acordado.
3. **Cálculo del plazo**: Se calcula la diferencia entre la fecha de inicio y la fecha de vencimiento, lo que dará como resultado el plazo total de la operación.

Es importante tener en cuenta que el CFEN puede estar sujeto a regulaciones específicas que pueden influir en la forma en que se calculan los plazos y las condiciones de los depósitos.","Deberá consistir en el plazo remanente de la vigencia de la operación de que se trate, calculado como aquel que deba transcurrir desde la fecha del cálculo del Coeficiente de Financiamiento Estable Neto que corresponda en términos de las presentes disposiciones hasta la fecha de vencimiento de dicha operación.",0,4.4363
Q22,¿Qué supuesto aplica para determinar el plazo remanente de los activos con opciones?,"En el contexto de la regulación financiera bancaria, el supuesto que se aplica para determinar el plazo remanente de los activos con opciones es el de la ""opción de ejercicio"". Esto implica que se considera el plazo hasta la fecha de ejercicio de la opción, en lugar del vencimiento final del activo subyacente. 

En particular, para los activos que tienen opciones incorporadas, como los bonos con opciones de compra o venta, se evalúa el comportamiento esperado de la opción. Esto puede incluir factores como la volatilidad del mercado, las tasas de interés y las expectativas de los inversores. En general, se utiliza el plazo más corto entre el vencimiento del activo y la fecha en que se espera que la opción sea ejercida, lo que puede afectar la clasificación y el tratamiento de riesgo de los activos en el balance de la entidad financiera. 

Este enfoque es importante para la gestión del riesgo de liquidez y la adecuación de capital, ya que permite a las instituciones financieras evaluar de manera más precisa el riesgo asociado con estos activos.",Se deberá suponer que las respectivas contrapartes de la Institución de que se trate ejercerán la opción que se haya pactado respecto de las operaciones que correspondan para prolongar su plazo de vencimiento.,0,3.9436
Q23,¿Qué supuesto aplica para determinar el plazo remanente de los pasivos con opciones?,"El supuesto que se aplica para determinar el plazo remanente de los pasivos con opciones es el de la ""opción de ejercicio anticipado"". Esto implica que se considera la posibilidad de que el titular de la opción ejerza su derecho antes de la fecha de vencimiento. En el caso de los pasivos con opciones, como los depósitos a la vista o ciertos tipos de bonos, se evalúa el comportamiento histórico y las condiciones del mercado para estimar el plazo remanente, teniendo en cuenta la probabilidad de que los titulares ejerzan sus opciones en diferentes momentos. Esto permite a las instituciones financieras gestionar adecuadamente el riesgo de liquidez y la duración de sus pasivos.",Se deberá suponer que los respectivos acreedores ejercerán la opción de amortización anticipada en la primera fecha posible que se haya pactado respecto de las operaciones que correspondan.,0,2.3003
Q24,¿Cómo se determina el plazo de pago para créditos de cuenta corriente dispuestos por tarjetas de crédito?,"El plazo de pago para créditos de cuenta corriente dispuestos por tarjetas de crédito se determina generalmente por las políticas del emisor de la tarjeta y puede variar según varios factores. A continuación, se describen algunos de los elementos que influyen en la determinación de este plazo:

1. **Condiciones del contrato**: Al momento de la emisión de la tarjeta, el titular acepta un contrato que especifica las condiciones de uso, incluyendo el plazo de pago. Este plazo puede ser mensual y suele estar relacionado con el ciclo de facturación.

2. **Ciclo de facturación**: Las tarjetas de crédito operan en ciclos de facturación, que son períodos específicos (normalmente de 30 días) en los que se acumulan las compras. Al final de cada ciclo, se emite un estado de cuenta que detalla el saldo total, el pago mínimo requerido y la fecha de vencimiento.

3. **Pago mínimo**: El emisor de la tarjeta establece un pago mínimo que debe realizarse antes de la fecha de vencimiento. Este pago mínimo puede ser un porcentaje del saldo total o una cantidad fija, lo que influye en el plazo de pago efectivo.

4. **Intereses y cargos**: Si el saldo no se paga en su totalidad antes de la fecha de vencimiento, se aplican intereses sobre el saldo restante. La tasa de interés y la forma en que se calculan los cargos por intereses también pueden afectar la decisión del titular sobre el plazo de pago.

5. **Regulaciones locales**: En algunos países, existen regulaciones que limitan las prácticas de los emisores de tarjetas de crédito, incluyendo la duración de los plazos de pago y la forma en que se calculan los intereses.

En resumen, el plazo de pago para créditos de cuenta corriente dispuestos por tarjetas de crédito se establece en función de las condiciones contractuales, el ciclo de facturación, el pago mínimo requerido y las regulaciones aplicables.",Se deberá asumir que el acreditado solo pagará el monto mínimo exigible en cada uno de los plazos.,0,6.9349
Q25,¿Qué nivel de CFEN se requiere para estar en el Escenario I?,"El Escenario I en el contexto de la regulación financiera bancaria, específicamente en relación con el cálculo del Capital de Primera Clase (CFEN), generalmente se refiere a un nivel mínimo de capital que las entidades deben mantener para asegurar su solvencia y estabilidad. Sin embargo, el nivel específico de CFEN requerido puede variar según la normativa de cada país o región y las directrices de organismos reguladores como Basilea.

En términos generales, el Escenario I suele implicar que las entidades deben mantener un CFEN que cumpla con los requisitos mínimos establecidos por las regulaciones, que a menudo se sitúan en torno al 4% del riesgo ponderado de activos (RWA) para el capital de nivel 1. Es importante consultar la normativa específica aplicable en la jurisdicción correspondiente para obtener el porcentaje exacto y los requisitos adicionales que puedan existir.",Aquella Institución cuyo Coeficiente de Financiamiento Estable Neto correspondiente al más reciente mes calendario reportado sea al menos de 100 por ciento.,0,2.639
Q26,¿Qué obligación surge cuando una Institución se ubica en un escenario distinto al I en 3 o más ocasiones en 12 meses?,"Cuando una institución bancaria se ubica en un escenario distinto al I (que generalmente se refiere a un escenario de riesgo bajo o normal) en 3 o más ocasiones dentro de un período de 12 meses, surge la obligación de implementar un plan de acción correctivo. Esto implica que la institución debe evaluar las causas de su situación y establecer medidas para mitigar los riesgos identificados. Además, puede estar sujeta a una supervisión más estricta por parte de las autoridades regulatorias, así como a la obligación de reportar periódicamente sobre su situación y las acciones tomadas para mejorarla. Esta regulación busca asegurar la estabilidad del sistema financiero y proteger a los depositantes y otros stakeholders.","Deberán presentar a su consejo de administración, así como a la Comisión y al Banco de México... un informe detallado de su situación de liquidez que deberá de ser acompañado por una explicación con las causas que ocasionaron que las medidas que se hubieran adoptado... no hayan resultado efectivas.",0,1.8634
